user_id,transaction_amount,merchant_category,payment_method,hour_of_day,day_of_week,is_weekend,device_type,balance_before,balance_after,transaction_gap_minutes,is_recurring,upi_app,merchant_popularity,network_latency,failed_transaction_attempts
U177,94.21,recharge,card,5,5,1,android,10355.402668510531,10261.192668510532,71.17602064544883,0,GPay,0.2187156129979273,71.11054218411064,0
U135,506.12,rent,card,19,2,0,android,39123.236914088004,38617.116914088,85.8401924475912,0,GPay,0.18772240569225207,392.6812200696852,0
U175,360.14,travel,UPI,15,3,0,android,19049.013475923213,18688.873475923214,33.97461597847713,0,PhonePe,0.031149092793391064,250.10440224735615,0
U194,11.93,food,card,3,5,1,android,33675.522173977246,33663.592173977246,23.407463965939826,0,GPay,0.8979191869576658,373.73131813159637,1
U151,693.67,entertainment,UPI,13,1,0,android,49811.72600144016,49118.05600144016,104.7208412365357,0,GPay,0.844871347755229,370.39013847127893,0
U120,29.92,travel,UPI,1,3,0,ios,49945.73798963124,49915.81798963124,23.728443564575358,0,GPay,0.7481839120488464,69.66418151893413,1
U051,1813.24,health,UPI,1,5,1,ios,12833.327777586524,11020.087777586525,2.4712503574165763,0,GPay,0.411191517994586,482.2195585341577,0
U075,112.53,travel,card,20,4,0,android,33062.75826914326,32950.22826914326,15.839353103505296,0,GPay,0.014381446072085025,210.36470463495507,1
U071,15948.0,bills,UPI,23,6,1,ios,2907.962817695615,-13040.037182304386,108.88435564157402,0,GPay,0.6195262000363033,601.8405668551147,1
U106,260.93,,UPI,1,3,0,ios,49543.27869622252,49282.34869622252,84.81504168718197,0,GPay,0.4422938054511353,453.55643191604725,0
U142,147.91,fuel,UPI,22,5,1,android,12214.897661691452,12066.987661691452,54.50707400512988,0,GPay,0.9281820981139515,269.02785222347296,0
U180,71.34,health,UPI,18,5,1,ios,49785.92436544529,49714.58436544529,238.17247873945874,0,GPay,0.6495089297074473,384.07220982074034,1
U118,269.8,groceries,wallet,0,6,1,ios,3614.051852455987,3344.251852455987,36.39223072742711,0,Paytm,0.6747863021674105,141.16386194150994,1
U053,208.16,entertainment,card,2,4,0,android,34853.31485099032,34645.154850990315,71.66824669258311,0,GPay,0.6486389567688156,522.2495103693898,0
U158,50.95,rent,card,11,1,0,android,32161.07601450883,32110.12601450883,54.87285254763846,0,PhonePe,0.17935601028924097,240.3443829139623,0
U122,544.88,bills,card,18,6,1,android,9316.693000269235,8771.813000269236,1.159830247238462,0,PhonePe,0.7791025863957868,572.9923275824506,0
U088,360.83,groceries,wallet,16,4,0,ios,42069.593774443485,41708.76377444348,97.41553732677212,0,Paytm,0.9609201469288247,152.9608235553735,0
U016,50.06,groceries,wallet,14,0,0,android,29057.7544112191,29007.694411219098,19.461802781556507,0,PhonePe,0.9213075122129755,759.2920448109328,0
U038,269.56,food,wallet,16,5,1,ios,18391.30838297349,18121.74838297349,3.203372681950131,0,PhonePe,0.03174376537298862,178.88468977955782,0
U005,638.52,bills,card,2,0,0,ios,44262.82600941739,43624.30600941739,64.5603586865645,0,PhonePe,0.211231831472931,277.6492200954202,2
U135,401.17,shopping,card,14,3,0,android,15039.457897429025,14638.287897429025,97.3636433650795,0,GPay,0.9972378999036027,343.2980896211226,0
U197,563.96,shopping,wallet,4,2,0,android,4057.3093613155843,3493.3493613155842,24.503277034262045,0,GPay,0.06701653775120997,311.2164401882953,2
U177,834.02,bills,UPI,4,1,0,android,5170.070819869482,4336.050819869482,29.226310723261314,0,PhonePe,0.07103488904400213,201.05965972211504,0
U008,93.82,entertainment,wallet,11,1,0,android,5947.927234070294,5854.107234070294,10.998681203637702,1,PhonePe,0.14727556355209093,194.26973192767645,1
U081,1030.38,rent,wallet,23,4,0,ios,22547.283838887517,21516.903838887516,19.574437966931253,0,Paytm,0.7982931972091867,119.51987169162834,0
U186,41.67,groceries,card,14,2,0,ios,13566.689989821532,13525.019989821532,26.3400491502699,0,PhonePe,0.6739942081457304,718.4666908176728,0
U056,70.91,food,card,2,2,0,android,40642.15837429214,40571.24837429214,9.534252247465972,0,PhonePe,0.34264514652252154,295.2841244437835,0
U114,248.63,fuel,UPI,2,4,0,ios,40386.43963369028,40137.80963369028,8.850759788083138,0,Paytm,0.580699084554285,172.7357048713778,0
U109,46.67,shopping,wallet,11,0,0,ios,31575.925790920137,31529.25579092014,19.182605674274665,0,GPay,0.4878343185440125,287.91003760548585,0
U106,518.43,fuel,card,9,1,0,ios,3791.9576228710457,3273.527622871046,32.53972822170433,1,GPay,0.458431424131438,175.0415914498862,0
U134,256.2,fuel,UPI,2,4,0,android,33693.40452251487,33437.204522514876,90.04827263040171,0,Paytm,0.8622029736581888,359.06959473243774,2
U035,139.31,rent,wallet,12,2,0,android,10563.15934371387,10423.849343713871,40.32924953639854,0,PhonePe,0.7416414518360422,10.849113098158512,0
U006,198.02,shopping,card,4,2,0,ios,42073.290633008226,41875.27063300823,26.908974987389687,0,GPay,0.8597946748116456,44.41926197599216,0
U062,431.21,groceries,card,8,3,0,ios,7174.09936533572,6742.88936533572,13.12065351373345,0,Paytm,0.951444825663092,161.33010178056685,0
U030,251.61,food,wallet,23,4,0,android,29386.408866434955,29134.798866434954,40.35650851887192,0,Paytm,0.6447452485768186,344.34367331206425,0
U069,325.12,food,wallet,20,2,0,ios,7919.953625284324,7594.833625284324,50.760759554253774,0,Paytm,0.1852703553833237,72.50361758688132,0
U192,74.04,entertainment,card,10,6,1,ios,9959.051213572038,9885.011213572037,104.82240960621095,0,Paytm,0.28570756766089034,134.27058104062198,0
U003,479.45,recharge,wallet,9,2,0,ios,19002.14570615645,18522.69570615645,5.462295456252094,0,Paytm,0.5567849109281879,333.08121405208004,1
U143,57.76,rent,card,16,6,1,android,33965.46610621087,33907.70610621087,14.94648359690747,0,GPay,0.21820753455217223,245.90281319007124,0
U079,0.2,recharge,card,4,6,1,ios,43662.782672150366,43662.58267215037,94.384858491875,0,GPay,0.627328935090678,380.83787777156016,1
U036,183.93,bills,UPI,9,1,0,android,18209.749980090262,18025.819980090262,5.908160615652454,0,GPay,0.4861304852149241,159.5240437815606,0
U010,717.21,rent,card,1,6,1,android,23935.383657480215,23218.173657480216,37.67521773967443,1,PhonePe,0.7605756424552823,199.83306652966706,0
U031,200.4,bills,UPI,6,4,0,,22069.275491931927,21868.875491931925,54.515827802454396,0,PhonePe,0.9995577032504386,221.06282152238683,1
U041,9.28,bills,card,23,4,0,android,11017.97025074938,11008.69025074938,24.9683524999385,1,GPay,0.5105807574595599,508.2506667312672,0
U043,724.41,groceries,UPI,17,0,0,ios,25982.846467972427,25258.436467972428,41.74210379375716,0,GPay,0.05024300982298213,308.45044302181816,0
U097,548.24,fuel,UPI,16,1,0,ios,8873.299650880414,8325.059650880414,1.5173246346792233,0,PhonePe,0.44903876793012587,223.17814014778003,0
U010,15.27,fuel,wallet,15,0,0,ios,36505.31605553382,36490.04605553382,7.099518456669017,0,PhonePe,0.6083195000077717,177.81078102443416,0
U109,485.01,recharge,card,2,6,1,ios,20212.585268324063,19727.575268324064,83.36266239551738,0,GPay,0.1254862967991507,218.0611442810939,1
U173,339.4,fuel,card,4,3,0,android,28723.29618720882,28383.89618720882,158.82694515770876,0,PhonePe,0.38732251797531403,314.7101309308417,1
U152,126.97,bills,wallet,12,0,0,ios,2475.089738354628,2348.119738354628,195.41386175081587,0,PhonePe,0.6678679067008134,494.38076727945213,1
U102,283.61,fuel,wallet,21,4,0,ios,34246.498446339254,33962.88844633925,22.92393452788989,0,PhonePe,0.8481092350156301,166.61387576575135,0
U034,991.99,groceries,wallet,23,0,0,android,1503.9403008489094,511.95030084890936,75.53742110545849,0,GPay,0.7062461625552622,443.29508373566296,0
U194,1384.83,recharge,,16,6,1,android,16282.092352422536,14897.262352422536,24.928368855242045,0,Paytm,0.07893940294655555,54.07737562118487,0
U139,6477.18,fuel,wallet,13,0,0,ios,46838.74116284729,40361.56116284729,12.328022721870424,1,GPay,0.37250893155346587,241.12933409086907,1
U077,29.07,fuel,UPI,5,3,0,ios,8976.758471105239,8947.688471105239,54.26363198222227,0,Paytm,0.15047227100599747,291.72026485689355,0
U138,84.97,travel,card,15,4,0,android,24077.052369301942,23992.08236930194,65.06723348384614,0,Paytm,0.7511771369540428,372.7318022298198,1
U072,704.15,food,UPI,0,4,0,ios,41052.98451799936,40348.834517999356,84.89351148730485,1,Paytm,0.05560552168046062,157.6625218762744,0
U088,647.77,food,card,13,2,0,android,44882.5795584601,44234.8095584601,143.9294164894664,0,Paytm,0.3138780765150273,562.1044796873337,0
U086,95.09,food,wallet,17,2,0,ios,10339.88182064804,10244.791820648039,12.24697768913587,0,Paytm,0.34210762086359403,483.46246006429874,0
U081,398.32,health,UPI,12,2,0,ios,27041.290795275963,26642.970795275964,20.376036276720455,0,Paytm,0.4928195845328246,261.17183994452523,0
U042,271.96,,wallet,11,3,0,android,22258.352219906967,21986.392219906968,10.776711973098813,0,GPay,0.11658307455569672,436.7044083262083,0
U057,396.15,health,UPI,2,5,1,ios,33274.40639204858,32878.25639204858,160.90341143842434,0,PhonePe,0.8209810172991409,315.86306869072206,0
U166,321.03,shopping,wallet,16,6,1,ios,45020.93686261771,44699.90686261771,30.601435171697283,0,PhonePe,0.32679470585777737,281.5936599606414,0
U004,187.08,travel,card,16,6,1,ios,6816.745679946462,6629.665679946462,236.4507463342501,0,PhonePe,0.21469588746335544,314.0058561414977,0
U157,271.05,food,card,13,4,0,android,37204.4671795186,36933.4171795186,1.9788841253131824,0,Paytm,0.6587176387270222,157.21223099666466,0
U105,251.78,bills,wallet,2,5,1,ios,15521.523062151131,15269.74306215113,167.1435781190372,0,Paytm,0.8187402294840508,311.62207777782936,1
U038,1049.22,shopping,wallet,7,6,1,ios,22130.459619786336,21081.239619786335,25.61837671672284,0,GPay,0.05034952696935324,319.4250676512149,0
U007,77.06,rent,UPI,8,5,1,android,31084.5450099364,31007.485009936398,17.49001058859688,1,GPay,0.5776317543444226,254.7549174697109,0
U016,520.42,groceries,wallet,13,2,0,android,41214.111877572184,40693.691877572186,38.93064100450675,0,GPay,0.3508191093350156,473.03451429897905,0
U198,70.36,groceries,UPI,8,3,0,android,5149.728751890035,5079.368751890035,37.719495738650565,0,Paytm,0.4821320989198419,222.20880314545582,1
U060,143.89,,UPI,6,1,0,android,40611.88120579086,40467.99120579086,104.10809952906939,0,Paytm,0.3846110759787682,19.538745045686937,1
U179,814.29,fuel,wallet,10,4,0,android,34509.45613993182,33695.16613993182,45.5023918219988,0,PhonePe,0.032659060784495875,241.72188372254863,0
U078,157.15,food,card,19,0,0,android,8899.721786781005,8742.571786781005,64.09830233491824,0,Paytm,0.9711509073682858,558.5198010100655,0
U031,162.21,recharge,wallet,7,6,1,android,6701.565773060298,6539.355773060298,56.92819009849757,0,PhonePe,0.9384821582141546,374.8628348198914,0
U193,23.97,travel,wallet,6,6,1,ios,18378.64404426906,18354.674044269057,47.998977625217975,0,GPay,0.4032077561332522,360.4950585367922,0
U199,140.26,fuel,wallet,15,5,1,ios,13511.482314398963,13371.222314398963,6.7145358021216595,0,Paytm,0.35489768348655404,364.14259223771734,0
U107,337.94,entertainment,wallet,17,5,1,android,33249.8313905811,32911.8913905811,4.361218726795868,0,PhonePe,0.3952593154311578,243.44337462986127,1
U102,163.0,health,UPI,9,2,0,android,9241.97913255939,9078.97913255939,126.88185115437116,0,Paytm,0.5570405132750351,247.55775149466754,0
U175,209.4,recharge,card,10,3,0,android,36842.83162545267,36633.43162545267,190.37396109564014,0,PhonePe,0.22044600424541894,333.7896175871324,0
U046,154.86,health,UPI,12,6,1,android,37867.496232885605,37712.636232885605,45.466776715335904,0,Paytm,0.6774380712282945,403.9084132675289,0
U118,394.47,travel,UPI,22,6,1,ios,41399.10436262291,41004.634362622906,9.50010328978125,0,PhonePe,0.832929715574228,480.07974877108086,0
U003,142.95,recharge,card,13,6,1,ios,45837.9758933439,45695.0258933439,17.354538743472148,0,PhonePe,0.8442123252861431,321.05398047720706,0
U033,216.52,bills,wallet,6,4,0,android,16114.945792984718,15898.425792984717,51.06420606762391,0,PhonePe,0.3252111962762113,285.83119283369956,0
U115,127.31,recharge,UPI,11,4,0,android,33883.56469721282,33756.254697212826,98.21781028412055,0,PhonePe,0.9467562446922407,362.9414958036177,0
U181,458.77,groceries,UPI,19,2,0,android,14030.49408097382,13571.72408097382,278.33791435377526,0,PhonePe,0.025769598764351143,547.4221341485882,0
U153,38.48,,card,1,0,0,ios,46987.959390183394,46949.47939018339,11.993700246981945,0,Paytm,0.6227534032398411,460.59158399687794,0
U043,110.11,travel,UPI,10,3,0,ios,27776.468544678093,27666.358544678093,32.393994716357504,0,PhonePe,0.1602256009765063,254.87103792887606,1
U071,26.36,shopping,card,13,2,0,ios,20262.09147041065,20235.73147041065,6.3380040881248,0,Paytm,0.016592480632597884,118.57845968717922,0
U038,276.73,recharge,UPI,21,5,1,android,8987.936576929424,8711.206576929424,15.979727752076741,1,PhonePe,0.02370775364451838,243.95068826037445,2
U029,15.58,recharge,wallet,15,0,0,ios,2930.199850948151,2914.619850948151,51.1918952611874,0,GPay,0.392895108893179,223.90928841092813,0
U072,262.58,rent,wallet,5,5,1,android,1553.8242928621012,1291.2442928621012,92.89265533153109,0,Paytm,0.3064328227033716,314.5242266114276,0
U063,1092.6,entertainment,UPI,21,0,0,ios,27665.73446268141,26573.13446268141,19.314815006200828,0,Paytm,0.7094388646339748,224.4229870762684,0
U082,703.78,recharge,wallet,2,3,0,ios,19361.376554861446,-18657.596554861448,47.89293936876486,0,Paytm,0.05057310382422886,481.53652507603147,1
U187,76.89,bills,UPI,18,1,0,ios,41047.960298448605,40971.070298448605,159.89808079096724,1,Paytm,0.09536092127300355,259.6475180377766,0
U045,123.5,food,,12,0,0,android,43663.73431741453,43540.23431741453,5.233223799928083,0,Paytm,0.2111259425580374,-136.04823289824623,0
U110,150.55,health,UPI,9,5,1,ios,26967.088759581413,26816.538759581414,10.5589512640991,0,PhonePe,0.5719958782835928,243.7766915067291,1
U068,50.14,,wallet,13,0,0,android,8313.22401733222,8263.084017332221,18.732780041909116,1,PhonePe,0.3610747263410372,554.71393595006,0
U165,10.59,rent,card,4,3,0,android,20203.61758425154,20193.02758425154,71.67377145198486,0,PhonePe,0.19343534295648257,170.23928592433083,0
U175,90.26,fuel,wallet,7,4,0,android,44418.2193318623,44327.9593318623,135.62325059934736,0,Paytm,0.2972872042813265,229.6287952381353,0
U169,334.77,shopping,card,8,2,0,android,41477.16954286599,41142.39954286599,67.08461362131482,0,PhonePe,0.8243504472493495,85.77772568323536,0
U100,50.99,shopping,wallet,13,5,1,ios,37159.59642248201,37108.606422482015,26.82172751373562,0,PhonePe,0.6712708252291325,243.49493551446517,1
U047,1337.57,health,,2,5,1,android,48886.71669575592,47549.14669575592,94.73979054371257,0,GPay,0.6594229620819976,269.05277945710066,0
U177,603.2,health,card,21,5,1,ios,15182.536559354909,14579.336559354908,37.83076466708454,0,Paytm,0.6193899693665019,69.74396287014605,0
U101,249.19,travel,UPI,2,1,0,android,42678.15187274069,42428.961872740685,13.503351066143154,0,GPay,0.9344330387534414,17.99849491383543,0
U166,519.95,rent,UPI,20,6,1,android,28253.34393887057,27733.39393887057,90.71599982302219,0,GPay,0.01620039733946721,157.15254288918044,1
U189,602.0,food,wallet,15,3,0,android,6039.287015716359,5437.287015716359,8.077418514998623,0,GPay,0.9791515551006156,198.4507292312203,0
U182,562.97,recharge,card,13,6,1,,16892.139490224385,16329.169490224385,67.71035597890031,0,Paytm,0.5942418273085972,543.4894778229302,0
U124,168.14,food,wallet,1,4,0,ios,14520.212024646795,14352.072024646795,87.81160731738005,0,PhonePe,0.2262724300031862,437.5972742038163,0
U165,79.71,food,UPI,22,3,0,ios,31641.17832776824,31561.46832776824,82.48051166138104,0,Paytm,0.2187138889065392,460.93301144893405,0
U086,397.45,recharge,UPI,22,5,1,ios,17724.613651552554,17327.163651552553,39.066024398026556,0,Paytm,0.9288595498455656,348.8155289150716,0
U120,187.84,bills,wallet,5,4,0,android,1670.4383232733742,1482.5983232733743,5.107251581691094,0,Paytm,0.258591591134784,311.3816084939719,0
U126,238.32,food,UPI,6,4,0,ios,9557.712108920148,9319.392108920149,21.052822703336574,0,Paytm,0.6638244748527251,259.09581267713094,1
U110,663.23,rent,UPI,7,0,0,ios,29267.178864249214,28603.948864249214,49.79571436374817,0,GPay,0.5002785352077603,49.710111168270714,1
U038,46.39,groceries,card,16,4,0,android,36021.22284159977,35974.83284159977,20.833477617341874,0,GPay,0.5254703073558932,458.8092794825818,0
U156,691.57,rent,UPI,3,6,1,android,39817.36854528213,39125.79854528213,67.68760749705598,0,PhonePe,0.6796331823951436,282.6519647177654,0
U113,95.22,groceries,UPI,15,5,1,ios,11676.677601710455,11581.457601710455,65.05320660354239,0,PhonePe,0.633711599765529,337.8884891068637,0
U001,4.91,shopping,card,15,2,0,android,36710.12466808173,36705.214668081724,23.45206728086908,0,PhonePe,0.6650559890066311,4.499931687168896,0
U192,29.75,bills,UPI,13,6,1,ios,41744.39832249896,41714.64832249896,150.35375375497117,0,Paytm,0.6497880467642996,406.3078010276897,0
U007,154.26,rent,UPI,0,5,1,android,36718.0208051527,36563.7608051527,90.79883401743415,0,PhonePe,0.1182186222910886,105.3735540026654,0
U169,233.15,,,4,4,0,ios,42706.3860358731,42473.2360358731,189.68121418642343,0,PhonePe,0.5657449506132892,186.32157059911856,0
U088,720.03,travel,card,16,4,0,ios,27894.76727558739,27174.73727558739,28.68012347448601,0,Paytm,0.6071352808835769,91.6637743456339,0
U166,113.47,groceries,UPI,6,2,0,ios,5735.596880099862,5622.126880099861,11.680432470473418,0,Paytm,0.9873361585795459,210.7344842028415,0
U023,227.7,entertainment,card,9,4,0,,43807.307908123556,43579.60790812356,325.14645176926086,0,PhonePe,0.5827144493446815,215.7080628457348,0
U185,154.6,food,wallet,16,0,0,ios,33952.85587100881,33798.25587100881,68.77841246138615,1,Paytm,0.3152394346494508,452.1968079659118,0
U146,300.22,bills,card,14,2,0,android,7287.967247249461,6987.747247249461,51.83506365766755,0,Paytm,0.693422128056309,455.35869638745487,1
U096,393.08,entertainment,card,7,0,0,android,31339.464032926,30946.384032926,12.394883339905094,1,Paytm,0.025689644869408168,422.95924975365176,0
U023,175.58,bills,wallet,4,3,0,android,31238.19127700416,31062.61127700416,113.81093349938045,0,Paytm,0.19624571670616564,291.91427264913915,0
U149,233.86,recharge,card,13,3,0,ios,5215.575694614216,4981.715694614217,3.523052255217742,0,Paytm,0.10548342746103567,152.65446294340282,0
U131,235.81,bills,wallet,3,5,1,,12453.298809800468,12217.488809800469,60.929240649503285,0,GPay,0.8200675020556494,299.6394238621719,0
U030,87.23,rent,UPI,9,0,0,android,16080.774359364306,15993.544359364307,57.05881644466794,0,PhonePe,0.8979352934437369,1058.0462611580203,1
U150,393.05,bills,UPI,9,2,0,,18876.301040182134,18483.251040182135,61.46021238567868,1,GPay,0.46618159112755697,389.810852398971,0
U144,133.24,fuel,wallet,10,6,1,android,45655.62031385291,45522.38031385291,1.2693806003815615,0,PhonePe,0.315773151249496,161.96422053354343,0
U186,436.41,health,wallet,19,5,1,ios,35403.26525157584,34966.855251575835,24.1498705740942,0,Paytm,0.675662902207073,513.8842124436883,0
U165,159.45,food,card,5,5,1,ios,46801.765858926745,46642.31585892675,17.331293587485284,0,GPay,0.12044733999656543,213.14319957477758,0
U193,1045.26,bills,wallet,18,4,0,android,19514.121472632145,18468.861472632147,3.8426714626859018,0,GPay,0.33930526730956745,112.39559055176608,0
U180,1828.97,groceries,card,18,3,0,ios,23135.234323090746,21306.264323090745,26.28505250621395,0,GPay,0.40070416683446664,303.2915712322998,0
U006,644.38,shopping,UPI,10,3,0,android,21326.457120546245,20682.077120546244,29.39028578964853,0,GPay,0.6596902729304743,598.9248937905045,0
U078,504.16,food,card,21,1,0,ios,47084.693691090724,46580.53369109072,62.77805179836552,0,GPay,0.9545659288588108,183.10566007178522,0
U082,194.69,bills,UPI,3,0,0,android,30488.529963326917,30293.83996332692,52.298640885009796,0,GPay,0.40146177908904324,174.99396618068477,0
U141,53.26,fuel,card,15,0,0,android,36983.918148118704,36930.6581481187,14.054615934021697,0,Paytm,0.05856530528453385,245.76171291366109,0
U142,271.33,,wallet,4,2,0,ios,43723.74000274477,43452.41000274477,51.62037788513303,0,GPay,0.3454808537234457,327.7301825778952,0
U062,250.31,recharge,UPI,13,4,0,android,45492.90872566146,45242.59872566146,30.28192841572271,0,Paytm,0.29632580189980007,508.60987313873136,6
U069,49.27,entertainment,card,21,3,0,android,22205.802732749125,22156.532732749125,54.332892026585,1,Paytm,0.08061540516960175,480.37166214795127,0
U022,194.36,,card,3,6,1,ios,31874.563216221508,31680.203216221507,105.84383945612545,0,PhonePe,0.7834695600492677,347.5720477065713,0
U162,848.46,shopping,UPI,22,3,0,ios,7092.946230112647,6244.486230112647,124.83066374294849,0,GPay,0.9709402496046186,383.93655922657007,0
U000,155.97,travel,wallet,0,0,0,ios,26297.881660686027,26141.911660686026,52.142280066949546,0,Paytm,0.9359372482485595,177.97044759506463,0
U171,196.92,fuel,card,3,2,0,ios,40674.076777028575,40477.15677702858,180.38675273436613,0,GPay,0.022066148682290843,211.51360532013655,0
U049,173.87,food,wallet,7,5,1,ios,32553.872392933063,32380.002392933064,28.774332871857084,0,Paytm,0.05456540828269896,426.64248421461264,0
U092,698.07,health,UPI,15,5,1,android,19777.552931415332,19079.482931415332,14.626248600283255,0,PhonePe,0.4425773459328154,348.8761278221887,0
U141,482.51,health,card,23,4,0,android,28179.664214629993,27697.154214629994,104.89866144593559,1,PhonePe,0.6314587925830206,481.25217263603446,1
U133,160.4,food,card,8,1,0,ios,47939.34713638074,47778.94713638074,46.737185049619754,1,PhonePe,0.6050895185405384,386.06166315066196,0
U013,61.31,fuel,wallet,10,3,0,android,3919.767770304042,3858.4577703040422,55.63493115941053,0,GPay,0.7636922693503205,108.5543375192496,0
U071,77.15,entertainment,UPI,17,3,0,ios,33659.57685795872,33582.426857958715,5.009792146242895,0,GPay,0.4418337048019546,241.84501253871582,0
U176,146.67,bills,UPI,2,1,0,ios,3506.360075399484,3359.6900753994837,30.429286268745553,1,PhonePe,0.5117074471147008,237.95765015555358,0
U160,144.76,groceries,wallet,8,1,0,android,42118.18379546687,41973.42379546687,9.422158767663387,0,Paytm,0.505696743781374,554.3584316716298,1
U198,964.1,groceries,card,14,6,1,ios,3386.0475715965586,2421.9475715965586,6.188956720102776,1,GPay,0.04406586157038139,584.5933042159668,0
U177,233.79,recharge,UPI,4,0,0,ios,32633.03688994397,32399.24688994397,2.7994114280378626,0,GPay,0.9459708898455993,226.8010025689162,0
U097,55.86,fuel,UPI,19,6,1,android,7220.276273993661,7164.416273993661,7.894315113686035,0,Paytm,0.5185616886657339,423.1450326552601,0
U172,133.02,entertainment,card,14,4,0,android,49485.7613358318,49352.7413358318,69.18048112930673,0,Paytm,0.9489806670470013,249.9331693741669,0
U146,23.96,entertainment,wallet,16,2,0,ios,1205.1847377699355,1181.2247377699355,66.59877926675179,0,GPay,0.6418195168014353,148.15899647444772,0
U111,201.79,entertainment,wallet,20,6,1,android,21356.707029012392,21154.91702901239,1.457871688851304,0,PhonePe,0.3353716062174624,316.55844586615456,0
U168,113.66,rent,card,1,1,0,android,20264.209345206746,20150.549345206746,16.223858270679074,0,GPay,0.09696567096542474,376.1131391749933,0
U170,479.13,health,card,22,3,0,ios,34199.74445400501,33720.614454005015,47.50236955012689,0,PhonePe,0.47508987286676807,165.37626552491855,2
U116,622.17,bills,UPI,1,3,0,android,41700.51526115777,41078.345261157774,15.26701678517132,0,PhonePe,0.3993325801992226,103.1726283708326,0
U084,1148.04,fuel,UPI,12,1,0,android,9863.703167566018,8715.663167566017,96.31419634915004,1,GPay,0.3341927141731099,216.89170598808244,0
U161,536.23,food,UPI,11,0,0,android,40404.112684210326,39867.88268421032,120.78471374558094,0,GPay,0.05961732534465902,539.8735026792922,0
U045,45.24,shopping,UPI,5,6,1,android,21375.109832902137,21329.869832902135,47.722545027009396,0,GPay,0.40273948474683074,323.58876551779474,0
U116,337.6,travel,card,11,5,1,ios,20404.047352895144,20066.447352895146,8.56365626100251,0,GPay,0.15873676337430953,300.93170334326794,4
U096,131.76,fuel,card,10,4,0,android,33791.73246631847,33659.97246631847,39.67595472079144,0,Paytm,0.4183895333783335,471.40498743527746,0
U063,52.83,travel,card,8,6,1,ios,24115.252038403512,24062.42203840351,48.37516016923065,0,Paytm,0.5702869387313905,40.118396346846964,0
U099,406.75,rent,wallet,20,6,1,ios,2234.755646232412,1828.005646232412,26.29465842476944,0,Paytm,0.7802126485356335,56.79087658167467,0
U126,251.38,health,card,18,3,0,android,40015.93686336297,39764.556863362974,79.68722998430772,0,GPay,0.6101079220362347,365.0623831329519,0
U096,42.88,rent,UPI,11,2,0,android,13805.317876383804,13762.437876383805,32.59054479770289,0,GPay,0.5992992870063887,22.888742320812753,0
U159,205.7,fuel,wallet,14,3,0,ios,14995.673439549912,14789.97343954991,79.59290602798345,0,GPay,0.02394626527048349,317.9335386897727,0
U019,851.49,rent,card,2,2,0,android,9546.054088463476,8694.564088463476,38.27972233481807,1,GPay,0.09142199181713817,427.88937049426545,0
U085,221.05,shopping,card,10,2,0,ios,44932.1582649815,44711.1082649815,13.11132746793278,0,Paytm,0.022564511705347234,618.0852180645752,1
U002,663.98,entertainment,wallet,9,6,1,ios,30250.315947245457,29586.335947245458,99.69476450016252,1,Paytm,0.42967336335514794,348.1178588899026,0
U038,59.82,bills,wallet,7,1,0,android,14171.08313647971,14111.26313647971,13.28704236643768,0,Paytm,0.24685702759573291,329.1077915408811,0
U021,242.99,fuel,UPI,6,3,0,ios,29811.589843727805,29568.599843727803,33.35981410102252,0,Paytm,0.6154207798208354,310.6880624866339,0
U188,3197.53,fuel,wallet,10,1,0,ios,20615.32897247671,17417.79897247671,100.23608779510965,0,Paytm,0.013862135912860118,529.8692810969281,0
U035,331.58,health,card,10,4,0,ios,40134.13323747519,39802.553237475186,161.9629178972577,0,Paytm,0.020137848949289827,645.5458128157184,0
U084,340.96,shopping,UPI,14,5,1,android,46655.2797625089,46314.3197625089,347.545361642164,1,Paytm,0.7201574609309402,78.0833665290414,0
U050,635.46,bills,UPI,12,2,0,ios,3411.824812497319,2776.364812497319,15.766167316982905,1,Paytm,0.8973857174637149,882.0483847710002,0
U105,587.94,rent,wallet,3,1,0,ios,25502.85470036325,24914.91470036325,67.41609267865836,0,GPay,0.23906638407502967,192.13358228262211,1
U110,112.45,travel,card,21,3,0,ios,21123.44901750386,21010.99901750386,14.119821388097504,0,PhonePe,0.9765610233229043,383.95507086171335,0
U114,456.83,bills,card,12,4,0,ios,38527.07355035236,38070.24355035236,70.59228642598892,0,Paytm,0.9656389752668004,328.1308176620943,0
U165,42.03,shopping,wallet,14,2,0,android,33913.73410295898,33871.70410295898,78.40681723309517,0,PhonePe,0.5750605734588147,303.3305901813955,0
U046,167.31,food,UPI,3,3,0,android,32615.710216388532,32448.40021638853,82.0400530087328,0,GPay,0.23222469090134312,80.8612592022514,0
U055,94.07,rent,UPI,13,6,1,ios,10732.949079231586,10638.879079231587,91.77863660199279,0,PhonePe,0.9092526944369924,501.2147963060554,2
U053,939.07,groceries,card,14,0,0,ios,19457.14558104366,18518.07558104366,24.86193551532008,0,PhonePe,0.062431327277780335,196.0867713452936,0
U181,34.63,recharge,wallet,10,5,1,ios,13178.451225443874,13143.821225443875,22.87058482886477,0,PhonePe,0.808826323491684,243.39868845782848,1
U041,434.01,groceries,UPI,0,4,0,ios,8188.060586743895,7754.050586743895,70.33349794771975,0,Paytm,0.9450240645805688,407.59253717381637,0
